"","region","time_period","strategy_code","future_id","value","difference_value","difference_variable","variable"
"10099","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_diesel","cb:trns:road_safety:X:diesel_shifted2021"
"10100","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_diesel","cb:trns:road_safety:X:diesel_shifted2022"
"10101","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_diesel","cb:trns:road_safety:X:diesel_shifted2023"
"10102","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_diesel","cb:trns:road_safety:X:diesel_shifted2024"
"10103","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2015"
"10104","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2016"
"10105","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2017"
"10106","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2018"
"10107","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2019"
"10108","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2020"
"10109","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2021"
"10110","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2022"
"10111","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2023"
"10112","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_gasoline","cb:trns:road_safety:X:gasoline_shifted2024"
"10113","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2015"
"10114","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2016"
"10115","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2017"
"10116","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2018"
"10117","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2019"
"10118","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2020"
"10119","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2021"
"10120","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2022"
"10121","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2023"
"10122","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_gasoline","cb:trns:road_safety:X:gasoline_shifted2024"
"10123","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2015"
"10124","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2016"
"10125","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2017"
"10126","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2018"
"10127","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2019"
"10128","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2020"
"10129","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2021"
"10130","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2022"
"10131","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2023"
"10132","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_gasoline","cb:trns:road_safety:X:gasoline_shifted2024"
"10133","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2015"
"10134","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2016"
"10135","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2017"
"10136","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2018"
"10137","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2019"
"10138","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2020"
"10139","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2021"
"10140","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2022"
"10141","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2023"
"10142","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_gasoline","cb:trns:road_safety:X:gasoline_shifted2024"
"10143","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2015"
"10144","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2016"
"10145","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2017"
"10146","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2018"
"10147","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2019"
"10148","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2020"
"10149","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2021"
"10150","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2022"
"10151","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2023"
"10152","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_biofuels","cb:trns:road_safety:X:biofuels_shifted2024"
"10153","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2015"
"10154","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2016"
"10155","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2017"
"10156","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2018"
"10157","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2019"
"10158","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2020"
"10159","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2021"
"10160","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2022"
"10161","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2023"
"10162","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_biofuels","cb:trns:road_safety:X:biofuels_shifted2024"
"10163","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2015"
"10164","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2016"
"10165","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2017"
"10166","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2018"
"10167","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2019"
"10168","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2020"
"10169","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2021"
"10170","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2022"
"10171","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2023"
"10172","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_biofuels","cb:trns:road_safety:X:biofuels_shifted2024"
"10173","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2015"
"10174","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2016"
"10175","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2017"
"10176","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2018"
"10177","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2019"
"10178","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2020"
"10179","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2021"
"10180","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2022"
"10181","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2023"
"10182","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_biofuels","cb:trns:road_safety:X:biofuels_shifted2024"
"10183","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2015"
"10184","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2016"
"10185","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2017"
"10186","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2018"
"10187","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2019"
"10188","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2020"
"10189","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2021"
"10190","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2022"
"10191","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2023"
"10192","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_public_electricity","cb:trns:road_safety:X:electricity_shifted2024"
"10193","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2015"
"10194","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2016"
"10195","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2017"
"10196","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2018"
"10197","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2019"
"10198","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2020"
"10199","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2021"
"10200","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2022"
"10201","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2023"
"10202","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_freight_electricity","cb:trns:road_safety:X:electricity_shifted2024"
"10203","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2015"
"10204","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2016"
"10205","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2017"
"10206","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2018"
"10207","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2019"
"10208","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2020"
"10209","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2021"
"10210","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2022"
"10211","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2023"
"10212","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_heavy_regional_electricity","cb:trns:road_safety:X:electricity_shifted2024"
"10213","brazil",10,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2015"
"10214","brazil",11,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2016"
"10215","brazil",12,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2017"
"10216","brazil",13,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2018"
"10217","brazil",14,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2019"
"10218","brazil",15,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2020"
"10219","brazil",16,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2021"
"10220","brazil",17,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2022"
"10221","brazil",18,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2023"
"10222","brazil",19,"PFLO:ALL_PLUR",0,0,0,"energy_consumption_trns_road_light_electricity","cb:trns:road_safety:X:electricity_shifted2024"
"10223","brazil",10,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2015"
"10224","brazil",11,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2016"
"10225","brazil",12,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2017"
"10226","brazil",13,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2018"
"10227","brazil",14,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2019"
"10228","brazil",15,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2020"
"10229","brazil",16,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2021"
"10230","brazil",17,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2022"
"10231","brazil",18,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2023"
"10232","brazil",19,"PFLO:ALL_PLUR",0,0,0,"passenger_distance_traveled_trns_aviation","cb:trns:system_cost:passenger_transport:aviation_shifted2024"
"10233","brazil",10,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2015"
"10234","brazil",11,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2016"
"10235","brazil",12,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2017"
"10236","brazil",13,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2018"
"10237","brazil",14,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2019"
"10238","brazil",15,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2020"
"10239","brazil",16,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2021"
"10240","brazil",17,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2022"
"10241","brazil",18,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2023"
"10242","brazil",19,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_powered_bikes","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2024"
"10243","brazil",10,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2015"
"10244","brazil",11,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2016"
"10245","brazil",12,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2017"
"10246","brazil",13,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2018"
"10247","brazil",14,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2019"
"10248","brazil",15,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2020"
"10249","brazil",16,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2021"
"10250","brazil",17,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2022"
"10251","brazil",18,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2023"
"10252","brazil",19,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_public","cb:trns:system_cost:passenger_transport:public_shifted2024"
"10253","brazil",10,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2015"
"10254","brazil",11,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2016"
"10255","brazil",12,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2017"
"10256","brazil",13,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2018"
"10257","brazil",14,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2019"
"10258","brazil",15,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2020"
"10259","brazil",16,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2021"
"10260","brazil",17,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2022"
"10261","brazil",18,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2023"
"10262","brazil",19,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_rail_passenger","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2024"
"10263","brazil",10,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2015"
"10264","brazil",11,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2016"
"10265","brazil",12,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2017"
"10266","brazil",13,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2018"
"10267","brazil",14,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2019"
"10268","brazil",15,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2020"
"10269","brazil",16,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2021"
"10270","brazil",17,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2022"
"10271","brazil",18,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2023"
"10272","brazil",19,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_heavy_regional","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2024"
"10273","brazil",10,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_light","cb:trns:system_cost:passenger_transport:road_light_shifted2015"
"10274","brazil",11,"PFLO:ALL_PLUR",0,0,0,"vehicle_distance_traveled_trns_road_light","cb:trns:system_cost:passenger_transport:road_light_shifted2016"
